id_Number,Name,ExposureTime
94693201105075215,Joe Anderson,9
49126199607203934,Scott Gonzalez,9
50919197706298499,Susan Newman,9
20407197801024017,Eric Langley,9
46519197109304553,Alberta Osborne,9
13003198504278417,Tamika Colon,9
91952194311212253,Daniel Gresham,9
27520195910297688,Gwen Jarboe,9
74960195307033052,Thomasena Kaleta,9
12500201411255137,Misty Swoager,9
53841199708039595,Daniel King,9
62900199809127663,Kenneth Henry,9
38183197711263313,Donald Price,9
65387201404098012,Patty Zamora,9
40046200809078070,Millard Gilbert,9
21145196806015750,Thomas Libby,9
88263195411279090,Linda Braziel,9
53722197803063013,Carol Hartfield,9
22315201206211623,Robyn Rode,9
76348197003248881,Nathaniel Jones,9
12328201402047960,Margery Shumaker,9
75590199201075147,Patricia Christensen,9
36761194205297447,Christopher Stout,9
58086199210054712,Traci Peeples,9
34900196605108689,Janita Turkus,9
69813199106151558,Maria Trausch,9
95459196906074364,Kayla Case,9
89728199709031159,Tyler Girres,9
91686199001248747,Christopher Morganti,9
38575195011304728,Mark Lane,9
36529198904199249,Margaret Weinman,9
40722201608171026,Jimmy Declue,9
69913200105041468,Karla Austin,9
16817199112024314,Karen Lockett,9
37770196804031214,Jennifer Chapman,9
81401197202169708,Erika Bray,9
13916199211236680,Robert Hill,9
74963200304196834,Elvia Wayne,9
76959197703218627,Gloria Jones,9
59360201503118531,John Herbert,9
37337194012139670,Donald Ruble,9
75287201310154002,Doris Lebovic,9
56091199704181265,Ross Bremer,9
39885200908077351,Doris Simmons,9
59604197602299193,Gerald Welch,9
88438198102121874,Jim Driggers,9
57161197607197203,Paul Vance,9
12226197604117682,Merideth Cozart,9
76825196509138351,Faye Wiesner,9
87076200806261283,Ryan Starr,9
89425197012046045,Doris Hawk,9
34911199904149609,Amy Lerma,9
12698195310216062,Herman Woods,9
69894194207283277,John Sims,9
42054201002235744,Frederick Upshaw,9
77880198701163136,David Jones,9
54988199706266201,Judy Quillen,9
75942197405272360,Christa Gooden,9
15131201208109074,Christine Sanchez,9
25955195911168306,Gary Lee,9
67163198506099234,Michael Ferguson,9
86556200504142296,Mary Ropers,9
20746194808281993,Fatima Webb,9
34827197407258650,Eugene Crasco,9
63934194305313181,Gladys Nichols,9
76488195802187163,Eric Guttman,9
86006200004258726,Judith Mcwilliams,9
73315201506099139,Peggy Griffin,9
20190195010086216,Marjorie Smith,9
58114199909088320,Emma Ross,9
21772197604011330,Josh Deatherage,9
88909200303093225,Mary Lee,9
36618199510102975,Gustavo Bennett,9
54904196104121417,Jennifer Denton,9
56866199709114950,Terry Cohen,9
31299197807161973,Araceli King,9
10853201702267753,Dan Cordova,9
41879198109246242,Moises Ellis,9
75510198809147872,James Beyl,9
68034195103198184,Fiona Koch,9
14773200711154546,Elizabeth Gonzalez,9
82061199701038867,Jeanette Pumper,9
79798200710055499,Harry Grasso,9
43387199701317293,Etha Salling,9
28516200206268215,Joan Acuff,9
30176194306088716,Linda Beaulieu,9
53097194908128577,Felicia Wise,9
40801199009049855,Howard Rodgers,9
84274197008126067,Robert Reyes,9
42443193904308548,Paul Ristau,9
76581198407154673,Marisa Cook,9
73430199404036661,Melba Thomas,9
66664198305148368,Elizabeth Scott,9
55064200412132335,Nancy Angeles,9
97951200010122255,Jamie Albro,9
78489198608216289,Dwight Allen,9
40880198106192611,Moises Ledin,9
34857198908289944,Dean Long,9
24920199705131935,Lulu Greene,9
62688197402087269,Alvin Miller,9
39974201209082471,Leslie Burch,9
75980201103209215,Jeff Walla,9
79615198507216897,Robert Freeman,9
23111199305295075,Althea Ponzi,9
30139199406185911,Louie Pettengill,9
28742200704166508,Elbert Baylor,9
55380197712232031,Jeff Ansbro,9
61435198406237613,Michael Meigs,9
27240199110068868,Elizabeth Richardson,9
68648199112258756,Helen Huss,9
36587197405121942,Jessie Marcotte,9
57947199902107396,Barbara Morris,9
83263193811288123,Dorothy Soldner,9
10308199401166943,Jeff Pearson,9
54071194701257309,Pamela Albertson,9
76119197010273479,Joseph Feller,9
31865199706011659,Mary Mckenzie,9
16618199610016546,Troy Duran,9
59285196312073408,Corey Owens,9
56884198306083749,Sandra Williams,9
19205193006195971,Jack Erickson,9
66950193211024609,Kevin Leveille,9
56934199410083372,Lee Madden,9
89937200807106379,Michael Crain,9
26333200808247382,James Estes,9
55742195011149597,Harriet Patton,9
77580199811212821,Romeo Maestas,9
99614195510196262,William Erickson,9
14944200510063305,Christopher Marett,9
14816201202201584,John Vaughn,9
87842196601195576,Elizabeth Kasprzak,9
56675199203092227,Jackie Martin,9
53476194802149220,Peter Abrams,9
46122197903167446,Michael Howard,9
35305198009055179,Kimberly Smith,9
28984199208036590,Hector Fortier,9
63133199102111800,John Morales,9
19155201110088943,Brian Hamm,9
51635197705217707,Alisha Cleary,9
98333198801163421,Esther Bedsole,9
93274199409203053,Leonard Tavis,9
78502195212172377,Frederick Mansfield,9
76626194109266042,Kerry Ashley,9
79734198902034058,Lakesha Phillips,9
85676195802276891,Lillian Hughes,9
87407194310137508,Paula Tessier,9
79272198010114141,Tracy Richard,9
85233193102033182,Margaret Martin,9
84669197712223883,Robert Nguyen,9
95274199107082000,Joseph Schuld,9
34849197905033808,Lucinda Brislin,9
66942195001013481,Brenda Cronk,9
40345200905306745,Richard Taft,9
99073196506117963,Leslie Luu,9
17217196904131483,Eugenio Legere,8
33206196310096919,Robert Mccune,8
45771194509295571,Mamie Runge,8
30184195903011420,Joseph Johnson,8
16890196708165637,Alberto Troutman,8
81980199606196293,Alan Creager,8
74483194609125558,Marcus Hardin,8
18645193208139412,Alberta Hornung,8
66683194311036826,Rodney Fleagle,8
84431200602218963,James Vineyard,8
89777201111046375,Rodney Gilman,8
35285198305126146,Mildred Eckert,8
76921200705204691,Donna Lewis,8
15991195507023444,Crystal Murillo,8
34089200806188655,Jeffrey Lanphear,8
18130196910251296,Daisy Anderson,8
54258200001089350,Robert Kitchen,8
15487200402072983,Dorothy Kimber,8
78582195408152705,Donna Canady,8
66251195709088444,Margaret Glass,8
96854201202201535,Vera Barrick,8
86278198405263112,Dennis Chall,8
63644199708071941,Corey Keeler,8
25547201604227704,Margaret Bartley,8
20692197406096583,Sheena Steffes,8
49476195807138493,Agnes Larsen,8
46436198912021735,Franklin Spradley,8
69420194801105835,Dale Owens,8
48967201010203537,Lana Skinnen,8
71891197307195240,Kimberly Teel,8
47033199612092377,Dorothy Barrera,8
84210193901028768,Molly Worley,8
31284201303162464,Willie Beeson,8
73473193812034916,Thomas Dawson,8
71156196104227118,Dorothy Mccroskey,8
89262201705044696,Darrell Cothran,8
33870201307143288,Mary Maldonado,8
99233199501318624,Brenda Clough,8
66972198411251492,Theresa Mcknight,8
63890196302051869,Jeffrey Holloway,8
97748197204152990,Brian Ruff,8
13531195901069060,William Richardson,8
35767193706281384,Bryan Strawser,8
73963198903232640,Mary Khensovan,8
77911196603214570,Teresa Nguyen,8
98165195403039330,James Maisano,8
61886201806215916,Martin Corcoran,8
36358195904218215,Ronald Bock,8
93228196005107177,Dorothy Gates,8
80354196904202242,Donald Frilling,8
49714198805255049,Carol Powell,8
27395200312106284,William Pimentel,8
20172201104063912,Mark Spencer,8
30481193707132656,Terrell Fabrizio,8
85056194108189319,Merrilee Wood,8
13885198910036591,Edward Jackson,8
42949201105221465,Marty Hollis,8
38889199212313467,Leticia Reeves,8
46151194906219737,Emily Perkins,8
20465201606267654,Muriel Cardoza,8
10304196708195389,Lucile Buskirk,8
43031195905246082,Patricia Bennett,8
52731196003213620,Rosalind Hosmer,8
32312196610112299,Sebastian Gantt,8
14637193508211375,Christopher Bannerman,8
88441197205194932,Renee Thomas,8
85987200008264453,Jose Wright,8
87664194011056055,Donna Carter,8
82118200303278638,Santiago Girdley,8
63831199511235882,Randall Scott,8
63264199307158261,David Franklin,8
92381195912241429,Patrick Reyes,8
97516196103285317,Sydney Scavone,8
87204199801125818,Charles Lopez,8
23707199208163794,Charles Mcnally,8
92991200211299247,Sue Snyder,8
29198195506089504,Cheryl Allison,8
50675200206198830,Leonard Falcon,8
17231198408288723,Paula Curtiss,8
60362196406012717,Judith Oh,8
67789193807176937,Clarence Sweatman,8
38721196105066605,Laurie Odom,8
68301197109225935,Shirley Sibley,8
35780197212125103,Phillip Carpenter,8
26840199506035044,Kim Campbell,8
16845201009303637,Kelvin Clayborne,8
97664195805207667,Kelly Jenkins,8
52556196512197788,Kelly Degiulio,8
38786198811136124,Shanna Guzowski,8
97118200807136272,Rickey Williams,8
43161201202129792,William Ku,8
36339201104018528,Kayleen Simms,8
96126194911048989,Jose Webster,8
95540196612149871,Joseph Robinson,8
85200201212274831,Rosa Gutierrez,8
65592197407243870,Marcus Miller,8
31521199801084025,Sarah Busk,8
77601195505196369,Dennis Moore,8
82063199007238345,Oscar Scavone,8
46323199305168240,Ramiro Thomas,8
44004193509148771,Christina Hall,8
35437199101024134,Lucille Tennies,8
31473201907207247,Lolita Gomes,8
66087201610205558,David Mabe,8
10958196812205258,Luis Peavler,8
52594198803167250,Lucy Rann,8
30165198411288608,Susan Kepler,8
13881198101186210,Deborah Kendall,8
52825195209101440,Lillian Osbeck,8
67374197509124076,Elizabeth Orosco,8
41192199712122252,Kimberly Little,8
81738195808082722,Julie Smith,8
74200199209026407,Walter Lynch,8
28872196107185706,Jeffrey Davila,8
87242200302023425,Ruby Bethea,8
49472199209105078,Kathleen Denham,8
31220200309217835,Karla Warden,8
58344201503261860,Deborah Unruh,8
27021197707024205,Rozella Morris,8
48612195505223481,Karen Herman,8
48273193910072449,Karen Carmichael,8
38006194904242401,Raymond Renninger,8
28173193601257882,Kathleen Virgil,8
17304196507242606,Karen Cammack,8
94355198702125021,Derek Stevens,8
53967201906033670,David Adams,8
46211194304148647,Juan Miller,8
72912193402082930,Beulah Espinoza,8
51363196012277781,Jesse Pritchett,8
61909195711104422,Justin Rank,8
54468196909051958,Larry Evans,8
27131196711271753,Rhea Wadley,8
13801193308034957,Kyle Ryan,8
82604199406078484,Linda Marshall,8
25668195001062808,Timothy Chalmers,8
45610193902233542,Katherine Robertson,8
70795198105142084,Jorge Dickson,8
10047197606034833,Theodore Mccarthy,8
43103198704257984,Juanita Barnett,8
72586200608277866,Ronna Smith,8
48679201311272638,Mildred Stice,8
45812197109161338,Beverly Ellard,8
88021194708242401,Jennifer Heyward,8
10784195104278243,Laura Austin,8
85823198503144263,Micheal Rankins,8
56736197403041088,Jennifer Harris,8
12774197304107324,Jennifer Albright,8
77129195811047949,John Pierce,8
29671195908045772,John Corp,8
18204201808026859,Jeanne Millan,8
78519195207053199,Harry Hoffman,8
48118194410138668,Bertram Parr,8
89483197108202622,Hassan Howard,8
79416199103298090,Bradley Robinson,8
79605198702216492,Betty Cook,8
39901200002213827,Billy Burchell,8
70356201008318321,Brandi Garrett,8
26130198609271026,Andrew Foster,8
37338201708046508,Curtis Dalton,8
98969199601014316,Gloria Diggs,8
56247198608175772,Sylvia Kee,8
71651193303108456,Eric Gambill,8
19398197703241973,Anna Hawkins,8
23779195008271133,John Menefee,8
96575196805236801,Megan Levites,8
91296197804246395,Paul Smith,8
30453194710049819,Anna Rehling,8
34418198306264557,Kathleen Fields,8
15987198211118081,Eric Renteria,8
14293201212144026,Erin Schleich,8
77504193707159092,Andrew Siemens,8
33559198910038240,Raymond Rincon,8
39098200504031766,George Connor,8
35786198905224600,Julia Sosa,8
45855195207084533,Faye Jaeger,8
12904200010061651,Laura Degreenia,8
52584200006165285,Tabatha Hager,8
84916201511263504,Kellye Rivers,8
51111199411272972,Larry Sampson,8
52778195309229560,Yasmin Luse,8
14026194801316046,Lashonda Harper,8
43207201112061042,Andre Culp,8
94154199708038254,Linda Mcarthur,8
75429196106307073,Karen Mccain,8
37351193811179606,Leeann Molina,8
73451198309084475,Eugene Dearing,8
99207194802272444,Alta Rodriguez,8
26096196207039408,Lauren Arrington,8
59079194101093846,Gary Fulford,8
86685196105291034,John Nelson,8
49861193112288932,Ilene Wilkerson,8
22213199309204226,Billy Miranda,8
57719200407222756,Juan Ryan,8
52587200705211019,Dorothy Lamont,8
24740198508209712,Mark Emerson,8
95431194605128006,John Self,8
82502194809183630,Stanley Asuncion,8
54062201808301012,Paul Killian,8
48461199801064232,Mary Cunningham,8
39543197702237172,Justin Jones,8
44469193208318312,Margaret Todd,8
18908198001295126,Leslie Brandon,8
53528196001247288,Janet Mccollum,8
74236199409225328,Mattie Brown,8
32761199505219937,Charles Mcclain,8
97530200401171078,Mary Meehan,8
92268199104033686,Stephanie Murray,8
29063201207162808,Joshua Curtis,8
87953196707194939,Deborah Pennel,8
74092201508097840,Jason Mason,8
59513193303114174,Owen Frandsen,8
54656194004281013,Shirley Kenkel,8
99620200909306042,Williams Carlson,8
24084193009227366,Maria Martin,8
80059196303102230,Colin Cooley,8
16763193308269160,Sherry Galloway,8
28808193704179982,Cora Craig,8
70561195905144199,Corey Chapman,8
54091200701242706,Katherine Lennon,8
20856197105095284,Shelley Merrell,8
84338200606222955,Simone Logan,8
16390193806257431,Faith Beasley,8
26725200612132805,Albert Marcy,8
88848197306134046,Thomas Perez,8
92918196604219382,Gertrude James,8
70657201310284395,Bernard Corbett,8
19272194701043011,Michelle Mitchell,8
52075197906193734,Gwendolyn Green,8
57725199611285159,James Smith,8
95672198811068496,Antonio Wilson,8
63169197607266195,Theresa Lovely,8
89240196009176070,Arnulfo Wells,8
53545199707288166,Evie Sideris,8
75373200809239643,Charles Alden,8
91386200202048445,Frances Ammons,8
37711201208179043,Marylou Brown,8
62814199411249300,Karen Carter,8
76749199810259706,Francisco Glasper,8
63776198109173769,Caroline Levin,8
32642197111055192,Jonathan Bravo,8
36583195808091597,Joan Gonzalez,8
57550195203062445,Nita Webb,8
42970200107223039,Jessica Hotchkiss,8
13261197912187451,Judith Bernard,8
80409201508036581,Bruce Simpson,8
15176200301276358,Genevieve Jayne,8
51055194607158764,Barbara Lewis,8
73654200207065738,Barbara Stevens,8
61372201105163749,Juanita Tabor,8
18312199401095030,Melody Reed,8
16546199112155692,Mary Mcconville,8
57118196302279956,John Costello,8
13643200604166776,Robert Barnard,8
87555199512098086,Albert Graham,8
52402200106107914,Gary Thompson,8
22235200006194370,Willie Lindemann,8
69929195909026685,Maribel Aschenbrenner,8
20723198206175992,Jeffrey Baylon,8
10858199809041983,Jason Ramsey,8
56294198904151501,Michael Pierson,8
11643199208121013,James Logan,8
26654200112152772,Matthew Lilly,8
58128200005067941,Mary Kenimer,8
74943198610309515,Mary Mason,8
87912196703195920,Crystal Cowles,8
28268194106166487,Mary Stevens,8
98734197201089424,Kasey Honn,8
37902201212036372,Peter Thompson,8
72905198209247777,Yvonne Johnson,8
36552201902168831,Michael Griffin,8
82489201207052638,William Contreras,8
63339196312093641,Steven Rainey,8
76599199105014063,Tami Leong,8
22871199911181128,Tamara Faler,8
40221197901308548,Frank Lyons,8
72498195810108316,Ferdinand Masters,8
35853197911098094,Rita Heidrick,8
39560195608154591,Rita Flanagan,8
62570198010023899,Barbara Norton,8
58973198306048969,Richard Self,8
43391196809131397,Roger Walker,8
73008195308211912,Rolando Mcwilliams,8
79678193806019325,Barbara Romine,8
47666198508163729,Bennie Sansoucy,8
92787198509206352,Alison Stewart,8
97066196210084493,Michael Shea,8
55394196610041385,Alethia Rollison,8
22376196703208003,Gladys Mercado,8
30215196311086512,Michael Encallado,8
67523196512162068,Michelle Wolfe,8
79230199008192068,Andrew Maldonado,8
24389199803083579,Andrew Mcmurray,8
84944198008069342,Angela Staples,8
93982201512027627,Susana Uriarte,8
99100196401256388,Gregory Davenport,8
44110201810136205,Glenn Mcginley,8
41330200507144591,Alejandro Navarro,8
52641201601081771,Alfred Queen,8
71258196603141401,Allison Bickel,8
41528199010254291,Nathan Bison,8
15120197103192758,Vanessa Davis,8
78983197301236482,Thomas Green,8
88146198006112806,William Hudson,8
34830198111227035,Thomas Conrad,8
30632197011233083,Virginia Reinschmidt,8
61650197102106280,Norma Cutting,8
71514201908021499,Alma Muir,8
67422197005065661,Gerald Burns,8
25029193306219952,Oliver Morgan,8
66841196804231446,Ollie Trask,8
11423199007165411,Terry Staley,8
41767200303256957,Terrence Funk,8
10719198107235871,Patricia Cantrell,8
41665196712203117,Patricia Mills,8
79672199304112738,Norma Parsons,8
56268201609289931,Walter Bruce,8
67264198308038605,Ricardo Soto,8
49106196004254586,David Slone,8
41182201609229126,Betty Yoder,8
23726201612079168,Dean Cassidy,8
31666199008259410,Miguel Starns,8
62762199009232563,Amy Frost,8
97983200801278847,Manuela Ortega,8
37602198610019473,Jeffrey Pope,8
74954194712274839,Jennie Watson,8
34432197503207684,Jennifer Alexander,8
99687201612035423,Doris Koopman,8
91123202005199051,Scott Hazen,8
69250194805208990,Jerry Cohen,8
96446194107281027,Mary Thews,8
14239195607116676,Delia Lysiak,8
54949198305162002,Jeffrey Marc,8
35401198209179869,Jill Stein,8
82695193501285163,Dawn Back,8
68375198306075536,Raymond Johnson,8
42357198304061093,David Ray,8
48056199808189424,Shirley Marshall,8
50941199904011733,Darrell Callahan,8
68252197601145211,Marion Johnson,8
29126199212168630,Stacey Anderson,8
80820195009041149,John Knight,8
75842196804124712,Deborah Sheldon,8
89714199406152347,Edward Kennard,8
69410197112016988,Jeanne Roberts,8
50071201301313766,Edward Shepard,8
27382200702028748,Ingrid Whelchel,8
15780195506025869,Geraldine Matt,8
85238194812238435,Kenneth James,8
76956201208084747,Robert Ota,8
37507195803173635,Ashley Greenbaum,8
95360201307034260,Robert Warren,8
71978196106214537,Anton Miller,8
81483197812079057,Beverly West,8
35605195010193846,Bobby Nestor,8
63703200507078336,Brenda Ruiz,8
22797196511062368,Ralph Chamblee,8
55146195410254129,Pauline Caron,8
69292196208122301,Patrick Caretto,8
70585193808065923,Shannon Martin,8
73048196408247788,Don Soto,8
30471194009053208,Jerome Michel,8
45552197003014081,Donald Dapolito,8
56460195506022472,Robert Potter,8
71541197306074468,Amanda Smith,8
31910199002237362,Evette Hayes,8
79758200103037467,Amanda Smith,8
47742196210024762,Ana Losh,8
39398200803288301,Philip Rhead,8
33443197106246960,Sook Moore,8
17537194608161993,Socorro Johnson,8
79172197811203464,Shirley Aldridge,8
42930193508048995,Sean Daly,8
76118200312019166,Scotty Gibson,8
69489197710168396,Raymond Sanchez,8
97884196011097219,Renee Densmore,8
72298194304052524,Renee Herbert,8
25293194101227831,Richard Radigan,8
28812195907297804,Richard Riggs,8
86889201512184771,Robert Brown,8
41021196609191163,Megan Andrew,8
49115196505264653,Michael Davis,8
61836194810171201,Jane Walton,8
37009201805066493,Roger Pawlicki,8
71170195207076621,Jessica Suehs,8
91309197509207431,Emmitt Mundell,8
52014200405088942,Penelope Mccloud,8
59557198006059600,Eric Elvin,8
66815194202206163,Ernest Carver,8
62288193504295055,Jennifer Powers,8
40096199305116424,Evan Austin,8
49652201601105231,Norma Matthews,8
82860201112034640,Roberta Noggler,8
60925201506179035,Gregory Roos,8
93885195709187125,Linda Wampler,8
44258199001055688,Patrick Neblett,8
28749198206264729,Thomas Zimmerman,8
61931196703103287,Luis Brown,8
64795200101035199,Phillip Pettit,8
46220196510091506,Tonia Salas,8
91272201902217403,Brian Sapp,8
81800195603123614,Wallace Williams,8
51517199108308917,Robert Lia,8
54520199807215023,Robert Ellis,8
83977201811066579,Carmen Sierra,8
51047196308281378,Ricky Ames,8
27331194703015825,Margaret Mathis,8
12548200606116571,Christopher Davis,8
40573194311024886,Richard Franca,8
15189200108241505,Randy Corrie,8
13534193310242368,Percy Stonge,8
23720199508299006,Paul Cummings,8
22677201912295968,Philip Blankenship,8
16150199804017426,Phyllis Bordelon,8
75697200703263689,Michael Figueredo,8
51807201103122245,Ronald Peters,8
23306193308313049,James Pak,8
72472194507187942,James Moore,8
76917197910221888,James Drum,8
83637201105197244,James Annas,8
66144198910312536,Rogelio Garza,8
54330195701159982,Ida Brindley,8
23901199812269060,Howard Watson,8
86085200007208329,Nada Yang,8
94360196010104393,Harold Boykin,8
26793201210143901,Hillary Mobilia,8
50576197811236903,Herminia Stone,8
96608201006149041,Hector Lewandowski,8
81036195403088915,Heather Cotter,8
42915195402016224,Ruben Lembo,8
92998197802255300,Joe Taylor,8
79261199704161727,Guadalupe Kidd,8
57281197208233593,Hong Bell,8
75783198701184915,Frederick Smith,8
46537195404204610,Catherine Martin,8
32124196903062914,Frank Heim,8
48470199602249800,Nora Beasley,8
36616199711273273,John Measheaw,8
55496193008181888,Dorothy Solari,8
33204202004276310,Dorothy Stites,8
32662200301166411,Richard Burrus,8
19576196705167824,John Hill,8
73266199007286762,Duane Meriwether,8
36274199107167050,Ricardo Best,8
60357198909208396,Paul Ackerson,8
19110200009016480,Mark Hernandez,8
13496201210272732,Benjamin Ayers,8
18137194805263329,Anna Morelli,8
53884199311275036,Betty Banks,8
57900200011084739,Bill Mock,8
26566197912106831,Nicholas Derr,8
13882194404069643,Mai Mahan,8
85315199812126268,Mae Bennett,8
22389199611252753,Oliver Huntley,8
17225195604125720,Paige Miller,8
24270201106057570,Britta Sharum,8
38609195804142177,Brittani Martinez,8
30996196506017662,Patricia Andrews,8
94727196311011693,Lucille Mccrimmon,8
13652198610045211,Thomas Easterling,8
27386197410187066,Theresa Cheatom,8
82359201511145934,Lisa Howell,8
50215198102053227,Rosetta Terrell,8
85917200501256337,Mary Mcdermott,8
25487200204093291,William Chappell,8
34542196901311689,Pamela Schroeder,8
57576201103307283,Oralia Becker,8
95568200401297195,Oliva Trusty,8
29237199606058559,Anita Haynes,8
36136195206088108,Newton Hancock,8
37057201502203493,Myra Williams,8
14251194112064762,Michelle Avila,8
66337200312299217,Michelle Adams,8
33138194102193230,Agnes Hill,8
71639197508073483,Michael Nemith,8
25228194212279879,Alfred Poulin,8
38684195805255719,Bessie Greenlee,8
94825198302274328,Bernardo Alcorn,8
35672196406293105,Maria Alexander,8
98390193708246099,Mariela Archer,8
11174198008198057,Rosina Ortiz,8
10590193202202702,Ruben Porter,8
34009197709111196,Ruben Link,8
40963200604251725,Stephanie Ricker,8
14624199410073329,Stacy Madlock,8
94602198812267835,Sharon Frazer,8
27719201712036119,Cindy Fuqua,8
17934196807033429,Sheila Lowe,8
87765195601028165,Linda Zavala,8
88956196105113128,Sarah Williams,8
83486198907164171,Christina Rennemeyer,8
10510199310317932,Sandy Parrott,8
71783196701052322,Charles Burchard,8
62581196806102184,Lisa Bailey,8
46542198106037581,Stanley Mccreight,8
41364198806046189,Ryan Etkin,8
27127195907052431,Steven Stevens,8
95099197408287428,Susan Arroyo,8
61599193011217957,Ruth Ortiz,8
75225196607233410,Tamisha Lantz,8
88669199402025016,Tammy Thomas,8
68852194505241536,Mark Saine,8
99100201902119924,Mark Sanders,8
92856200708266552,Patricia Wells,8
95766200302021650,Marlene Delaney,8
79312201805308747,Annie Smith,8
51553197508052959,Marion Musto,8
12993197105263038,Ann Spring,8
72330197211234186,Heather Balcom,8
99373195909057448,Anh Maffit,8
56488201107011269,Walker Myers,8
43682195202132025,William Doolittle,8
75167194809182658,Lilia King,8
37204194201185080,Hans Culp,8
42587201509255985,Holly Slade,8
42072200207101231,Linda Velazquez,8
43256198308227983,Herbert Henkel,8
23603196504276073,Lilia Williams,8
38462195109271060,Joyce Blair,8
13894195511232699,Ida Chandler,8
71787199411141067,Rolando Day,8
89627195209011284,Gertrude Stewart,8
96420200006283053,Gerald Stone,8
72739201701305894,Christopher Nicholson,8
39537197910054258,Angela Kelley,8
69176199712087049,George Archer,8
15414195808312884,Jacob Baum,8
10237194403272750,Kathryn Martinez,8
10319201008255893,Charles Nealey,8
22373198008308360,Joni Perez,8
74364201602148959,Jacob Williams,8
20592196801304992,Kathleen Batten,8
65850200309213789,Jeremy Dube,8
53656197106198472,Margaret Barraza,8
99123197205315218,Lynda Mckennon,8
55029194903151864,Cindy Guzman,8
62390198807094335,Joseph Jaudon,8
59986200508113245,Velma Collins,8
13358200702123272,Lyle Parker,8
57119198812059393,Lynn Sander,8
35032200205179903,Jessie Nash,8
95334196706195297,Kevin Hall,8
70310199909203762,David Grant,8
19203201912267227,Martin Holthaus,8
93288194311262241,Steven Slipper,8
80574195807174671,William Eckman,8
72591194404082461,Lionel Broussard,8
30217195506046479,Lisa Sandoval,8
20048199808052432,Christine Webster,8
17283194610104319,John Hunt,8
74450198012181911,Judy Wren,8
97305200607103096,Emily Smayda,8
20125196501178315,Jessica Lynn,8
96966199303289383,Sandra Jackson,8
88467197210095924,Lynn Hughes,8
41351198703308035,John Villegas,8
63361198105258231,Charline Edwards,8
42122196602209192,Clinton Brown,8
91861195410167444,Kyle Barnes,8
67515200906058008,Wanda Jefferys,8
70723198610049491,Salvador Jones,8
87096194912088473,Danny Fraser,8
67839201106045483,Jayson Boatner,8
64638196504072091,Leeanne Sekel,8
40645195503102621,Louis Heimann,8
91243194211091770,Joseph Tomas,8
71506197505236792,Valeria Williams,8
55752200812099547,John Daniels,8
41508194103053875,Sandy Jones,8
32241198812169116,Margaret Corona,8
89017195702079320,Lelia Garcia,8
77797198112041362,Marjorie Hipple,8
35171199401308483,Joy Keylon,8
14574200805299229,Rosie Menard,8
98083197910045932,Ismael Olsen,8
42533198307033304,Clare Allen,8
19993195301021214,Michael Fulkerson,8
62340194010044807,Ian Rousseau,8
23645195605014641,John Ahmann,8
52686197104106510,Jennifer Lewis,8
40617196309173806,Elizabeth Bussman,8
61988198403301335,Laura Arrington,8
84908194503247485,Jill Silva,8
50617196809179942,Kari Webster,8
10912201205235305,Jose Allen,8
83964201004291406,Maria Watts,8
12568198007299158,Herbert Zaragoza,8
84763199607207677,Leonard Surface,8
95300196811299522,Lydia Seddon,8
31814201006041903,Linda Longbrake,8
27617195106018725,George Miller,8
61661200308051616,Roland Killion,8
50346196406189126,Austin Mccoy,8
86333195809268309,Joann Banahan,8
79994195803305499,Claire Trujillo,8
65693194102142588,Effie Kochevar,8
44337196409151676,Chung Howard,8
96297198509235642,Joseph Jefferis,8
41030197409012041,Juan Stovall,8
30186195612158964,Laura Wadsworth,8
63422201809161923,Andre Everson,8
46848197202087864,Chance Ruby,8
55295201303137023,Crystal Heggie,8
64135197110058455,Daniel Gray,8
41992196412148512,Jennifer Exline,8
88373194612209202,Marie Shaddox,8
80116194702072450,Carl Shaffer,8
87462199901214683,Annie Saxbury,8
38233194905064463,Jonathan Klein,8
83470197612229785,Lauri Ledbetter,8
47362201004282965,Harvey Dodds,8
58515198708272712,Lula Dawson,8
74507200904068051,Emily Beard,8
44541193803218096,Joe Post,8
73081198102275176,Elizabeth Freudenburg,8
89551201106021428,Luis Mcwhorter,8
99561200701315146,Edward Smith,8
52304196211252591,Marilyn Familia,8
95111200605097570,Edward Munez,8
26656198406207021,Karen Dunn,8
17251197301287931,Joseph Horton,8
88056195604207712,Faye Felton,8
24371194303202185,Jordan Lansberry,8
87734197512048258,Edward Mckinney,8
97506199911136269,Courtney Christensen,8
57231201503304623,Ernestine Cowell,8
56513201911062249,James Green,8
45836198805121790,Louise Adams,8
56490198204218215,Louis Maffei,8
25255201606199263,Carmella Holmes,8
36405198309157333,Justin Wescott,8
85311193904309495,Esther Burnette,8
80152193909244456,Lynn Snell,8
42217201808176527,Jose Tan,8
12565201806198321,Jose Collins,8
56422196201225782,Lillian Martinez,8
63171200701215885,Lillian Im,8
55006201209193009,Jose Benincase,8
44437195909176836,John Andreas,8
96106200403103216,Lane Revis,8
90958196506101272,Daniel Carper,8
57404198009195869,Lamont Anglin,8
75361193903165665,Lisa Jackson,8
39448195201077328,Britney Shatley,8
19704201506256869,Ismael Young,8
72758194502047678,Brandon Mills,8
58323193802256127,Kristin King,8
96729196206253463,Mark Ward,8
44173201904151066,Tom Sargent,8
32381197208172668,Leslie Mattie,8
50198201506254629,Marva Wyatt,8
78697198412071063,Natasha Griffith,8
